time;target;temp;осадки;ясно;day;month;year;holiday;weekend;prev_day;prev_hour
2.0;352.928;11.0;1;0;29;4;2020;0;2;353.638;375.975
3.0;343.104;10.2;1;0;29;4;2020;0;2;344.069;352.928
4.0;338.072;9.9;1;0;29;4;2020;0;2;337.849;343.104
5.0;332.439;9.7;1;0;29;4;2020;0;2;331.49;338.072
6.0;329.598;9.6;0;0;29;4;2020;0;2;329.049;332.439
7.0;357.701;9.4;0;0;29;4;2020;0;2;356.415;329.598
8.0;396.142;9.6;0;1;29;4;2020;0;2;389.627;357.701
9.0;446.932;9.9;0;0;29;4;2020;0;2;441.531;396.142
10.0;480.893;10.8;0;0;29;4;2020;0;2;471.8;446.932
11.0;493.512;11.7;1;0;29;4;2020;0;2;477.234;480.893
12.0;491.352;12.8;0;0;29;4;2020;0;2;475.282;493.512
13.0;483.848;13.9;0;0;29;4;2020;0;2;466.064;491.352
14.0;483.095;14.9;0;0;29;4;2020;0;2;464.866;483.848
15.0;478.698;15.8;0;0;29;4;2020;0;2;462.569;483.095
16.0;472.346;16.6;0;0;29;4;2020;0;2;457.054;478.698
17.0;462.881;17.3;0;0;29;4;2020;0;2;452.109;472.346
18.0;458.495;17.4;1;0;29;4;2020;0;2;449.71;462.881
19.0;458.179;17.4;0;0;29;4;2020;0;2;457.935;458.495
20.0;461.886;16.8;0;1;29;4;2020;0;2;463.432;458.179
21.0;480.332;14.5;1;0;29;4;2020;0;2;480.254;461.886
22.0;485.015;12.9;1;0;29;4;2020;0;2;478.846;480.332
23.0;460.326;11.7;1;0;29;4;2020;0;2;451.853;485.015
0.0;418.894;11.1;1;0;30;4;2020;0;3;410.366;460.326
1.0;381.192;10.7;0;0;30;4;2020;0;3;375.975;418.894
2.0;359.348;10.2;0;0;30;4;2020;0;3;352.928;381.192
3.0;347.391;9.7;0;0;30;4;2020;0;3;343.104;359.348
4.0;341.372;9.0;0;1;30;4;2020;0;3;338.072;347.391
5.0;335.006;8.5;0;1;30;4;2020;0;3;332.439;341.372
6.0;333.007;8.1;0;0;30;4;2020;0;3;329.598;335.006
7.0;358.102;7.9;0;0;30;4;2020;0;3;357.701;333.007
8.0;394.667;9.4;0;0;30;4;2020;0;3;396.142;358.102
9.0;441.39;11.7;0;0;30;4;2020;0;3;446.932;394.667
10.0;470.622;12.6;0;0;30;4;2020;0;3;480.893;441.39
11.0;477.629;14.0;0;0;30;4;2020;0;3;493.512;470.622
12.0;474.761;15.5;0;0;30;4;2020;0;3;491.352;477.629
13.0;467.425;16.2;0;0;30;4;2020;0;3;483.848;474.761
14.0;470.789;16.5;0;0;30;4;2020;0;3;483.095;467.425
15.0;462.486;16.9;0;0;30;4;2020;0;3;478.698;470.789
16.0;450.256;16.7;0;0;30;4;2020;0;3;472.346;462.486
17.0;439.729;17.5;0;0;30;4;2020;0;3;462.881;450.256
18.0;434.006;17.8;0;0;30;4;2020;0;3;458.495;439.729
19.0;432.672;17.5;0;0;30;4;2020;0;3;458.179;434.006
20.0;432.466;17.0;0;0;30;4;2020;0;3;461.886;432.672
21.0;454.605;15.5;0;0;30;4;2020;0;3;480.332;432.466
22.0;465.399;14.5;0;0;30;4;2020;0;3;485.015;454.605
23.0;443.997;13.4;0;0;30;4;2020;0;3;460.326;465.399
0.0;404.43;13.3;0;0;1;5;2020;1;4;418.894;443.997
1.0;365.783;13.0;0;0;1;5;2020;1;4;381.192;404.43
2.0;342.64;12.7;0;0;1;5;2020;1;4;359.348;365.783
3.0;331.501;12.3;0;0;1;5;2020;1;4;347.391;342.64
4.0;322.672;11.9;0;0;1;5;2020;1;4;341.372;331.501
5.0;312.932;11.3;0;0;1;5;2020;1;4;335.006;322.672
6.0;308.008;10.8;0;0;1;5;2020;1;4;333.007;312.932
7.0;326.452;10.4;0;0;1;5;2020;1;4;358.102;308.008
8.0;352.094;10.8;0;0;1;5;2020;1;4;394.667;326.452
9.0;389.04;12.0;0;0;1;5;2020;1;4;441.39;352.094
10.0;418.825;12.3;0;1;1;5;2020;1;4;470.622;389.04
11.0;430.64;13.3;0;1;1;5;2020;1;4;477.629;418.825
12.0;431.899;14.3;0;1;1;5;2020;1;4;474.761;430.64
13.0;427.608;15.2;0;0;1;5;2020;1;4;467.425;431.899
14.0;422.6;15.8;0;0;1;5;2020;1;4;470.789;427.608
15.0;421.043;16.5;0;1;1;5;2020;1;4;462.486;422.6
16.0;420.536;17.1;0;0;1;5;2020;1;4;450.256;421.043
17.0;427.635;16.7;0;0;1;5;2020;1;4;439.729;420.536
18.0;435.265;14.5;1;0;1;5;2020;1;4;434.006;427.635
19.0;444.38;14.2;0;0;1;5;2020;1;4;432.672;435.265
20.0;450.66;14.5;0;0;1;5;2020;1;4;432.466;444.38
21.0;461.019;14.2;0;0;1;5;2020;1;4;454.605;450.66
22.0;458.386;13.5;0;0;1;5;2020;1;4;465.399;461.019
23.0;433.717;12.4;0;0;1;5;2020;1;4;443.997;458.386
0.0;397.382;11.7;0;1;2;5;2020;0;5;404.43;433.717
1.0;365.197;11.0;0;1;2;5;2020;0;5;365.783;397.382
2.0;343.623;10.5;0;1;2;5;2020;0;5;342.64;365.197
3.0;331.181;9.9;0;1;2;5;2020;0;5;331.501;343.623
4.0;323.6;9.4;0;1;2;5;2020;0;5;322.672;331.181
5.0;315.122;8.8;0;1;2;5;2020;0;5;312.932;323.6
6.0;308.265;8.3;0;0;2;5;2020;0;5;308.008;315.122
7.0;320.571;7.7;0;1;2;5;2020;0;5;326.452;308.265
8.0;344.684;8.5;0;1;2;5;2020;0;5;352.094;320.571
9.0;384.111;10.3;0;1;2;5;2020;0;5;389.04;344.684
10.0;412.507;11.5;0;1;2;5;2020;0;5;418.825;384.111
11.0;426.482;12.6;0;0;2;5;2020;0;5;430.64;412.507
12.0;425.961;13.4;1;0;2;5;2020;0;5;431.899;426.482
13.0;422.613;13.7;1;0;2;5;2020;0;5;427.608;425.961
14.0;417.955;13.9;1;0;2;5;2020;0;5;422.6;422.613
15.0;418.221;15.2;0;0;2;5;2020;0;5;421.043;417.955
16.0;420.717;15.6;0;0;2;5;2020;0;5;420.536;418.221
17.0;418.916;12.7;1;0;2;5;2020;0;5;427.635;420.717
18.0;423.985;12.0;1;0;2;5;2020;0;5;435.265;418.916
19.0;429.865;12.7;0;0;2;5;2020;0;5;444.38;423.985
20.0;424.53;12.9;0;0;2;5;2020;0;5;450.66;429.865
21.0;438.767;11.8;1;0;2;5;2020;0;5;461.019;424.53
22.0;449.359;10.1;0;0;2;5;2020;0;5;458.386;438.767
23.0;427.167;9.4;0;1;2;5;2020;0;5;433.717;449.359
0.0;391.242;9.0;0;0;3;5;2020;0;6;397.382;427.167
1.0;357.124;8.5;0;1;3;5;2020;0;6;365.197;391.242
2.0;334.731;8.3;0;1;3;5;2020;0;6;343.623;357.124
3.0;323.258;8.0;0;1;3;5;2020;0;6;331.181;334.731
4.0;317.269;7.7;0;0;3;5;2020;0;6;323.6;323.258
5.0;307.308;7.5;0;0;3;5;2020;0;6;315.122;317.269
6.0;301.026;7.1;0;0;3;5;2020;0;6;308.265;307.308
7.0;314.426;7.0;0;0;3;5;2020;0;6;320.571;301.026
8.0;339.736;7.7;0;1;3;5;2020;0;6;344.684;314.426
9.0;375.401;8.6;0;0;3;5;2020;0;6;384.111;339.736
10.0;405.133;10.1;0;0;3;5;2020;0;6;412.507;375.401
11.0;418.421;11.1;0;0;3;5;2020;0;6;426.482;405.133
12.0;421.414;12.3;0;0;3;5;2020;0;6;425.961;418.421
13.0;417.972;13.2;0;0;3;5;2020;0;6;422.613;421.414
14.0;414.803;14.0;0;0;3;5;2020;0;6;417.955;417.972
15.0;413.822;14.5;0;0;3;5;2020;0;6;418.221;414.803
16.0;406.96;14.9;0;0;3;5;2020;0;6;420.717;413.822
17.0;408.119;14.7;0;0;3;5;2020;0;6;418.916;406.96
18.0;413.898;14.6;0;0;3;5;2020;0;6;423.985;408.119
19.0;418.362;14.6;0;0;3;5;2020;0;6;429.865;413.898
20.0;420.713;14.2;0;0;3;5;2020;0;6;424.53;418.362
21.0;440.729;13.4;0;0;3;5;2020;0;6;438.767;420.713
22.0;455.964;12.1;0;0;3;5;2020;0;6;449.359;440.729
23.0;435.432;11.0;0;0;3;5;2020;0;6;427.167;455.964
0.0;394.813;10.5;0;0;4;5;2020;0;0;391.242;435.432
1.0;359.959;10.0;0;0;4;5;2020;0;0;357.124;394.813
2.0;335.997;9.5;0;0;4;5;2020;0;0;334.731;359.959
3.0;324.813;9.4;0;0;4;5;2020;0;0;323.258;335.997
4.0;319.095;8.9;0;0;4;5;2020;0;0;317.269;324.813
5.0;307.483;8.2;0;0;4;5;2020;0;0;307.308;319.095
6.0;305.869;7.5;0;0;4;5;2020;0;0;301.026;307.483
7.0;324.11;6.8;0;0;4;5;2020;0;0;314.426;305.869
8.0;354.41;8.2;0;0;4;5;2020;0;0;339.736;324.11
9.0;397.446;10.3;0;0;4;5;2020;0;0;375.401;354.41
10.0;427.799;11.4;1;0;4;5;2020;0;0;405.133;397.446
11.0;440.611;11.8;1;0;4;5;2020;0;0;418.421;427.799
12.0;442.571;11.6;1;0;4;5;2020;0;0;421.414;440.611
13.0;437.283;11.6;1;0;4;5;2020;0;0;417.972;442.571
14.0;432.055;11.8;1;0;4;5;2020;0;0;414.803;437.283
15.0;428.306;11.7;1;0;4;5;2020;0;0;413.822;432.055
16.0;419.863;11.5;1;0;4;5;2020;0;0;406.96;428.306
17.0;424.233;11.4;1;0;4;5;2020;0;0;408.119;419.863
18.0;427.371;11.6;1;0;4;5;2020;0;0;413.898;424.233
19.0;431.098;11.6;1;0;4;5;2020;0;0;418.362;427.371
20.0;436.127;11.6;0;0;4;5;2020;0;0;420.713;431.098
21.0;450.039;11.0;0;0;4;5;2020;0;0;440.729;436.127
22.0;459.798;9.9;0;1;4;5;2020;0;0;455.964;450.039
23.0;432.586;8.7;0;1;4;5;2020;0;0;435.432;459.798
0.0;393.226;7.5;0;1;5;5;2020;0;1;394.813;432.586
1.0;359.291;6.7;0;1;5;5;2020;0;1;359.959;393.226
2.0;336.85;6.0;0;1;5;5;2020;0;1;335.997;359.291
3.0;326.575;5.2;0;1;5;5;2020;0;1;324.813;336.85
4.0;318.943;4.6;0;1;5;5;2020;0;1;319.095;326.575
5.0;308.063;4.2;0;1;5;5;2020;0;1;307.483;318.943
6.0;303.942;3.6;0;1;5;5;2020;0;1;305.869;308.063
7.0;323.099;3.1;0;1;5;5;2020;0;1;324.11;303.942
8.0;352.557;4.6;0;1;5;5;2020;0;1;354.41;323.099
9.0;401.048;7.0;0;1;5;5;2020;0;1;397.446;352.557
10.0;439.187;8.5;0;1;5;5;2020;0;1;427.799;401.048
11.0;460.579;9.7;0;1;5;5;2020;0;1;440.611;439.187
12.0;468.336;10.5;0;0;5;5;2020;0;1;442.571;460.579
13.0;470.148;11.3;0;0;5;5;2020;0;1;437.283;468.336
14.0;471.944;11.9;0;0;5;5;2020;0;1;432.055;470.148
15.0;473.772;12.1;1;0;5;5;2020;0;1;428.306;471.944
16.0;471.561;12.2;1;0;5;5;2020;0;1;419.863;473.772
17.0;475.834;12.2;0;0;5;5;2020;0;1;424.233;471.561
18.0;473.723;12.1;1;0;5;5;2020;0;1;427.371;475.834
19.0;471.731;11.2;1;0;5;5;2020;0;1;431.098;473.723
20.0;469.962;10.2;1;0;5;5;2020;0;1;436.127;471.731
21.0;475.495;9.4;0;1;5;5;2020;0;1;450.039;469.962
22.0;477.051;7.9;0;1;5;5;2020;0;1;459.798;475.495
23.0;450.269;7.0;0;1;5;5;2020;0;1;432.586;477.051
0.0;412.005;6.3;0;1;6;5;2020;0;2;393.226;450.269
1.0;376.81;5.7;0;1;6;5;2020;0;2;359.291;412.005
2.0;352.778;5.3;0;1;6;5;2020;0;2;336.85;376.81
3.0;340.376;5.2;0;0;6;5;2020;0;2;326.575;352.778
4.0;333.029;5.0;0;0;6;5;2020;0;2;318.943;340.376
5.0;322.975;5.0;0;0;6;5;2020;0;2;308.063;333.029
6.0;323.65;4.8;0;0;6;5;2020;0;2;303.942;322.975
7.0;348.91;4.8;0;1;6;5;2020;0;2;323.099;323.65
8.0;386.351;5.8;0;1;6;5;2020;0;2;352.557;348.91
9.0;439.719;7.6;0;1;6;5;2020;0;2;401.048;386.351
10.0;470.945;9.5;0;1;6;5;2020;0;2;439.187;439.719
11.0;480.546;11.4;0;1;6;5;2020;0;2;460.579;470.945
12.0;478.474;13.0;0;1;6;5;2020;0;2;468.336;480.546
13.0;466.352;14.1;0;1;6;5;2020;0;2;470.148;478.474
14.0;465.205;14.6;0;0;6;5;2020;0;2;471.944;466.352
15.0;458.732;15.1;0;0;6;5;2020;0;2;473.772;465.205
16.0;451.383;15.7;0;1;6;5;2020;0;2;471.561;458.732
17.0;449.004;15.8;0;1;6;5;2020;0;2;475.834;451.383
18.0;446.852;15.8;0;1;6;5;2020;0;2;473.723;449.004
19.0;442.984;15.4;0;1;6;5;2020;0;2;471.731;446.852
20.0;445.664;14.8;0;1;6;5;2020;0;2;469.962;442.984
21.0;459.482;13.6;0;1;6;5;2020;0;2;475.495;445.664
22.0;475.145;12.3;0;1;6;5;2020;0;2;477.051;459.482
23.0;453.658;11.1;0;1;6;5;2020;0;2;450.269;475.145
0.0;410.136;10.2;0;1;7;5;2020;0;3;412.005;453.658
1.0;374.258;9.5;0;1;7;5;2020;0;3;376.81;410.136
2.0;350.156;8.7;0;1;7;5;2020;0;3;352.778;374.258
3.0;338.775;7.9;0;1;7;5;2020;0;3;340.376;350.156
4.0;332.876;7.4;0;0;7;5;2020;0;3;333.029;338.775
5.0;321.709;7.3;0;0;7;5;2020;0;3;322.975;332.876
6.0;323.382;7.0;0;0;7;5;2020;0;3;323.65;321.709
7.0;348.362;7.3;0;0;7;5;2020;0;3;348.91;323.382
8.0;382.122;7.6;0;0;7;5;2020;0;3;386.351;348.362
9.0;431.046;8.2;0;0;7;5;2020;0;3;439.719;382.122
10.0;456.758;9.2;0;0;7;5;2020;0;3;470.945;431.046
11.0;464.874;9.8;0;0;7;5;2020;0;3;480.546;456.758
12.0;465.732;10.4;0;0;7;5;2020;0;3;478.474;464.874
13.0;458.156;11.2;0;0;7;5;2020;0;3;466.352;465.732
14.0;458.263;12.0;0;0;7;5;2020;0;3;465.205;458.156
15.0;456.033;13.2;0;0;7;5;2020;0;3;458.732;458.263
16.0;451.395;14.3;0;0;7;5;2020;0;3;451.383;456.033
17.0;449.316;15.1;0;0;7;5;2020;0;3;449.004;451.395
18.0;446.453;15.6;0;1;7;5;2020;0;3;446.852;449.316
19.0;442.217;15.8;0;1;7;5;2020;0;3;442.984;446.453
20.0;443.798;15.5;0;1;7;5;2020;0;3;445.664;442.217
21.0;459.345;14.7;0;1;7;5;2020;0;3;459.482;443.798
22.0;476.762;13.3;0;1;7;5;2020;0;3;475.145;459.345
23.0;454.759;11.5;0;1;7;5;2020;0;3;453.658;476.762
0.0;413.182;9.1;0;1;8;5;2020;0;4;410.136;454.759
1.0;376.194;8.3;0;1;8;5;2020;0;4;374.258;413.182
2.0;351.674;7.7;0;1;8;5;2020;0;4;350.156;376.194
3.0;342.528;7.2;0;1;8;5;2020;0;4;338.775;351.674
4.0;336.251;6.8;0;1;8;5;2020;0;4;332.876;342.528
5.0;323.377;6.6;0;1;8;5;2020;0;4;321.709;336.251
6.0;325.021;6.5;0;1;8;5;2020;0;4;323.382;323.377
7.0;347.487;6.4;0;1;8;5;2020;0;4;348.362;325.021
8.0;379.498;8.0;0;1;8;5;2020;0;4;382.122;347.487
9.0;426.877;10.9;0;1;8;5;2020;0;4;431.046;379.498
10.0;454.527;13.7;0;1;8;5;2020;0;4;456.758;426.877
11.0;466.521;15.9;0;1;8;5;2020;0;4;464.874;454.527
12.0;462.868;17.3;0;1;8;5;2020;0;4;465.732;466.521
13.0;454.149;18.5;0;1;8;5;2020;0;4;458.156;462.868
14.0;452.03;19.1;0;1;8;5;2020;0;4;458.263;454.149
15.0;447.845;19.8;0;1;8;5;2020;0;4;456.033;452.03
16.0;435.735;20.2;0;1;8;5;2020;0;4;451.395;447.845
17.0;434.364;20.1;0;1;8;5;2020;0;4;449.316;435.735
18.0;430.26;19.9;0;1;8;5;2020;0;4;446.453;434.364
19.0;428.37;19.3;0;1;8;5;2020;0;4;442.217;430.26
20.0;429.483;18.5;0;1;8;5;2020;0;4;443.798;428.37
21.0;442.942;16.8;0;1;8;5;2020;0;4;459.345;429.483
22.0;463.261;15.1;0;1;8;5;2020;0;4;476.762;442.942
23.0;447.578;13.2;0;1;8;5;2020;0;4;454.759;463.261
0.0;409.207;11.7;0;1;9;5;2020;1;5;413.182;447.578
1.0;367.722;10.3;0;0;9;5;2020;1;5;376.194;409.207
2.0;341.526;10.1;0;0;9;5;2020;1;5;351.674;367.722
3.0;329.782;9.9;0;0;9;5;2020;1;5;342.528;341.526
4.0;321.594;9.6;0;0;9;5;2020;1;5;336.251;329.782
5.0;305.936;9.7;0;1;9;5;2020;1;5;323.377;321.594
6.0;303.009;9.0;0;1;9;5;2020;1;5;325.021;305.936
7.0;317.134;8.4;0;1;9;5;2020;1;5;347.487;303.009
8.0;340.82;10.1;0;1;9;5;2020;1;5;379.498;317.134
9.0;376.853;13.2;0;1;9;5;2020;1;5;426.877;340.82
10.0;404.3;15.6;0;1;9;5;2020;1;5;454.527;376.853
11.0;414.86;17.4;0;1;9;5;2020;1;5;466.521;404.3
12.0;414.313;18.6;0;1;9;5;2020;1;5;462.868;414.86
13.0;409.927;19.6;0;1;9;5;2020;1;5;454.149;414.313
14.0;402.886;20.4;0;1;9;5;2020;1;5;452.03;409.927
15.0;395.934;21.1;0;1;9;5;2020;1;5;447.845;402.886
16.0;387.415;21.5;0;1;9;5;2020;1;5;435.735;395.934
17.0;385.978;21.5;0;1;9;5;2020;1;5;434.364;387.415
18.0;386.181;21.5;0;1;9;5;2020;1;5;430.26;385.978
19.0;388.481;21.2;0;0;9;5;2020;1;5;428.37;386.181
20.0;388.099;20.5;0;1;9;5;2020;1;5;429.483;388.481
21.0;406.818;18.8;0;1;9;5;2020;1;5;442.942;388.099
22.0;431.404;17.5;0;1;9;5;2020;1;5;463.261;406.818
23.0;417.635;16.3;0;1;9;5;2020;1;5;447.578;431.404
0.0;388.747;15.3;0;1;10;5;2020;0;6;409.207;417.635
1.0;355.97;14.4;0;1;10;5;2020;0;6;367.722;388.747
2.0;334.455;13.7;0;1;10;5;2020;0;6;341.526;355.97
3.0;322.162;13.0;0;1;10;5;2020;0;6;329.782;334.455
4.0;314.323;12.4;0;1;10;5;2020;0;6;321.594;322.162
5.0;300.368;11.7;0;1;10;5;2020;0;6;305.936;314.323
6.0;298.735;11.2;0;1;10;5;2020;0;6;303.009;300.368
7.0;310.629;11.1;0;1;10;5;2020;0;6;317.134;298.735
8.0;331.532;12.4;0;1;10;5;2020;0;6;340.82;310.629
9.0;366.394;14.9;0;1;10;5;2020;0;6;376.853;331.532
10.0;395.302;17.3;0;1;10;5;2020;0;6;404.3;366.394
11.0;408.916;19.3;0;1;10;5;2020;0;6;414.86;395.302
12.0;411.812;20.8;0;1;10;5;2020;0;6;414.313;408.916
13.0;408.455;22.2;0;0;10;5;2020;0;6;409.927;411.812
14.0;402.559;23.2;0;0;10;5;2020;0;6;402.886;408.455
15.0;398.519;23.7;0;0;10;5;2020;0;6;395.934;402.559
16.0;391.054;24.4;0;0;10;5;2020;0;6;387.415;398.519
17.0;390.841;24.6;0;0;10;5;2020;0;6;385.978;391.054
18.0;391.003;24.7;0;0;10;5;2020;0;6;386.181;390.841
19.0;393.941;24.3;0;1;10;5;2020;0;6;388.481;391.003
20.0;395.743;23.0;0;0;10;5;2020;0;6;388.099;393.941
21.0;411.316;21.2;0;0;10;5;2020;0;6;406.818;395.743
22.0;435.883;18.7;1;0;10;5;2020;0;6;431.404;411.316
23.0;415.014;17.8;0;0;10;5;2020;0;6;417.635;435.883
0.0;373.626;17.3;0;0;11;5;2020;0;0;388.747;415.014
1.0;339.536;16.5;0;0;11;5;2020;0;0;355.97;373.626
2.0;318.161;16.2;0;0;11;5;2020;0;0;334.455;339.536
3.0;305.726;15.8;0;0;11;5;2020;0;0;322.162;318.161
4.0;299.189;14.2;0;0;11;5;2020;0;0;314.323;305.726
5.0;286.546;12.0;0;0;11;5;2020;0;0;300.368;299.189
6.0;286.422;10.5;0;0;11;5;2020;0;0;298.735;286.546
7.0;306.282;9.8;0;0;11;5;2020;0;0;310.629;286.422
8.0;340.846;9.6;0;0;11;5;2020;0;0;331.532;306.282
9.0;388.52;9.3;0;0;11;5;2020;0;0;366.394;340.846
10.0;424.623;8.3;1;0;11;5;2020;0;0;395.302;388.52
11.0;449.258;8.3;1;0;11;5;2020;0;0;408.916;424.623
12.0;460.207;8.0;1;0;11;5;2020;0;0;411.812;449.258
13.0;463.914;8.0;1;0;11;5;2020;0;0;408.455;460.207
14.0;464.239;8.0;1;0;11;5;2020;0;0;402.559;463.914
15.0;466.65;8.0;1;0;11;5;2020;0;0;398.519;464.239
16.0;464.444;7.5;1;0;11;5;2020;0;0;391.054;466.65
17.0;471.624;7.3;1;0;11;5;2020;0;0;390.841;464.444
18.0;479.701;6.8;1;0;11;5;2020;0;0;391.003;471.624
19.0;486.075;6.5;1;0;11;5;2020;0;0;393.941;479.701
20.0;483.151;6.4;1;0;11;5;2020;0;0;395.743;486.075
21.0;491.774;6.5;1;0;11;5;2020;0;0;411.316;483.151
22.0;488.583;5.7;0;0;11;5;2020;0;0;435.883;491.774
23.0;458.798;5.4;0;0;11;5;2020;0;0;415.014;488.583
0.0;420.745;4.8;0;1;12;5;2020;0;1;373.626;458.798
1.0;391.465;4.1;0;1;12;5;2020;0;1;339.536;420.745
2.0;365.373;3.7;0;1;12;5;2020;0;1;318.161;391.465
3.0;350.291;3.3;0;1;12;5;2020;0;1;305.726;365.373
4.0;340.115;2.9;0;1;12;5;2020;0;1;299.189;350.291
5.0;332.923;2.5;0;1;12;5;2020;0;1;286.546;340.115
6.0;339.546;2.2;0;1;12;5;2020;0;1;286.422;332.923
7.0;368.139;2.0;0;1;12;5;2020;0;1;306.282;339.546
8.0;399.976;3.7;0;1;12;5;2020;0;1;340.846;368.139
9.0;449.636;5.9;0;1;12;5;2020;0;1;388.52;399.976
10.0;478.228;7.2;0;1;12;5;2020;0;1;424.623;449.636
11.0;492.846;8.7;1;0;12;5;2020;0;1;449.258;478.228
12.0;497.375;9.7;0;0;12;5;2020;0;1;460.207;492.846
13.0;490.273;10.6;0;0;12;5;2020;0;1;463.914;497.375
14.0;489.778;10.6;1;0;12;5;2020;0;1;464.239;490.273
15.0;480.987;11.0;1;0;12;5;2020;0;1;466.65;489.778
16.0;474.72;11.5;0;0;12;5;2020;0;1;464.444;480.987
17.0;470.657;11.7;0;0;12;5;2020;0;1;471.624;474.72
18.0;460.91;11.9;0;0;12;5;2020;0;1;479.701;470.657
19.0;459.826;11.7;0;0;12;5;2020;0;1;486.075;460.91
20.0;466.543;11.4;0;0;12;5;2020;0;1;483.151;459.826
21.0;476.841;10.7;0;0;12;5;2020;0;1;491.774;466.543
22.0;488.221;9.5;0;1;12;5;2020;0;1;488.583;476.841
23.0;465.365;8.6;0;1;12;5;2020;0;1;458.798;488.221
0.0;419.352;7.4;0;1;13;5;2020;0;2;420.745;465.365
1.0;381.606;6.2;0;0;13;5;2020;0;2;391.465;419.352
2.0;358.807;5.1;0;0;13;5;2020;0;2;365.373;381.606
3.0;344.285;4.3;0;0;13;5;2020;0;2;350.291;358.807
4.0;336.891;4.0;0;1;13;5;2020;0;2;340.115;344.285
5.0;328.081;3.8;0;1;13;5;2020;0;2;332.923;336.891
6.0;331.264;3.7;0;1;13;5;2020;0;2;339.546;328.081
7.0;363.215;4.0;0;0;13;5;2020;0;2;368.139;331.264
8.0;403.867;5.6;0;0;13;5;2020;0;2;399.976;363.215
9.0;460.686;7.9;0;0;13;5;2020;0;2;449.636;403.867
10.0;501.75;8.9;0;0;13;5;2020;0;2;478.228;460.686
11.0;519.273;10.4;0;1;13;5;2020;0;2;492.846;501.75
12.0;518.041;11.2;0;0;13;5;2020;0;2;497.375;519.273
13.0;508.083;12.3;0;0;13;5;2020;0;2;490.273;518.041
14.0;507.174;13.0;0;0;13;5;2020;0;2;489.778;508.083
15.0;499.981;13.5;0;0;13;5;2020;0;2;480.987;507.174
16.0;491.788;13.9;0;0;13;5;2020;0;2;474.72;499.981
17.0;486.816;14.0;0;0;13;5;2020;0;2;470.657;491.788
18.0;480.386;14.1;0;0;13;5;2020;0;2;460.91;486.816
19.0;472.384;13.9;0;0;13;5;2020;0;2;459.826;480.386
20.0;469.3;13.6;0;0;13;5;2020;0;2;466.543;472.384
21.0;481.339;13.1;0;0;13;5;2020;0;2;476.841;469.3
22.0;504.108;11.1;0;1;13;5;2020;0;2;488.221;481.339
23.0;488.828;9.2;0;1;13;5;2020;0;2;465.365;504.108
0.0;442.642;8.0;0;1;14;5;2020;0;3;419.352;488.828
1.0;402.036;7.2;0;1;14;5;2020;0;3;381.606;442.642
2.0;377.622;6.5;0;1;14;5;2020;0;3;358.807;402.036
3.0;364.271;5.9;0;1;14;5;2020;0;3;344.285;377.622
4.0;357.458;5.2;0;1;14;5;2020;0;3;336.891;364.271
5.0;345.715;4.7;0;1;14;5;2020;0;3;328.081;357.458
6.0;350.644;4.5;0;1;14;5;2020;0;3;331.264;345.715
7.0;377.215;5.0;0;1;14;5;2020;0;3;363.215;350.644
8.0;411.389;6.2;0;1;14;5;2020;0;3;403.867;377.215
9.0;460.165;7.6;0;0;14;5;2020;0;3;460.686;411.389
10.0;485.323;9.1;0;0;14;5;2020;0;3;501.75;460.165
11.0;496.166;10.5;0;0;14;5;2020;0;3;519.273;485.323
12.0;493.891;11.4;0;0;14;5;2020;0;3;518.041;496.166
13.0;486.39;12.3;0;0;14;5;2020;0;3;508.083;493.891
14.0;488.31;13.1;0;0;14;5;2020;0;3;507.174;486.39
15.0;484.214;13.7;0;0;14;5;2020;0;3;499.981;488.31
16.0;476.48;13.8;0;0;14;5;2020;0;3;491.788;484.214
17.0;474.94;13.8;0;0;14;5;2020;0;3;486.816;476.48
18.0;469.501;13.8;0;0;14;5;2020;0;3;480.386;474.94
19.0;464.027;13.2;0;0;14;5;2020;0;3;472.384;469.501
20.0;463.487;12.4;0;1;14;5;2020;0;3;469.3;464.027
21.0;475.301;11.4;0;1;14;5;2020;0;3;481.339;463.487
22.0;495.563;10.2;0;1;14;5;2020;0;3;504.108;475.301
23.0;479.834;8.8;0;1;14;5;2020;0;3;488.828;495.563
0.0;436.476;7.6;0;1;15;5;2020;0;4;442.642;479.834
1.0;395.139;6.4;0;1;15;5;2020;0;4;402.036;436.476
2.0;369.274;5.1;0;1;15;5;2020;0;4;377.622;395.139
3.0;356.208;4.5;0;1;15;5;2020;0;4;364.271;369.274
4.0;346.869;4.5;0;1;15;5;2020;0;4;357.458;356.208
5.0;330.34;4.1;0;1;15;5;2020;0;4;345.715;346.869
6.0;337.033;3.5;0;1;15;5;2020;0;4;350.644;330.34
7.0;366.064;3.8;0;1;15;5;2020;0;4;377.215;337.033
8.0;402.996;5.6;0;1;15;5;2020;0;4;411.389;366.064
9.0;454.575;8.4;0;1;15;5;2020;0;4;460.165;402.996
10.0;487.631;10.0;0;1;15;5;2020;0;4;485.323;454.575
11.0;497.036;11.2;0;1;15;5;2020;0;4;496.166;487.631
12.0;498.058;12.4;0;1;15;5;2020;0;4;493.891;497.036
13.0;491.524;13.7;0;1;15;5;2020;0;4;486.39;498.058
14.0;489.139;13.8;0;0;15;5;2020;0;4;488.31;491.524
15.0;481.486;14.6;0;0;15;5;2020;0;4;484.214;489.139
