time;target;temp;осадки;ясно;day;month;year;holiday;weekend;prev_day;prev_hour
22.0;589.556;10.2;0;1;25;11;2019;0;0;573.512;613.493
23.0;551.377;9.6;0;1;25;11;2019;0;0;535.807;589.556
0.0;506.127;8.0;0;1;26;11;2019;0;1;489.857;551.377
1.0;468.122;6.9;0;1;26;11;2019;0;1;452.238;506.127
2.0;447.443;6.1;0;1;26;11;2019;0;1;431.326;468.122
3.0;437.807;5.2;0;1;26;11;2019;0;1;419.9;447.443
4.0;431.073;4.8;0;1;26;11;2019;0;1;415.176;437.807
5.0;432.819;4.7;0;1;26;11;2019;0;1;417.134;431.073
6.0;452.693;4.6;0;1;26;11;2019;0;1;435.615;432.819
7.0;503.527;4.5;0;1;26;11;2019;0;1;487.542;452.693
8.0;560.142;4.7;0;1;26;11;2019;0;1;547.761;503.527
9.0;600.174;7.3;0;1;26;11;2019;0;1;590.249;560.142
10.0;627.279;12.4;0;1;26;11;2019;0;1;621.884;600.174
11.0;637.836;15.3;0;1;26;11;2019;0;1;637.227;627.279
12.0;638.683;16.5;0;1;26;11;2019;0;1;640.616;637.836
13.0;628.235;16.8;0;1;26;11;2019;0;1;632.972;638.683
14.0;629.761;16.7;0;1;26;11;2019;0;1;635.757;628.235
15.0;632.311;16.1;0;0;26;11;2019;0;1;634.048;629.761
16.0;635.172;15.3;0;0;26;11;2019;0;1;633.099;632.311
17.0;646.911;13.7;0;0;26;11;2019;0;1;643.45;635.172
18.0;653.778;12.7;0;0;26;11;2019;0;1;652.076;646.911
19.0;649.363;12.5;0;0;26;11;2019;0;1;649.097;653.778
20.0;632.875;12.5;0;0;26;11;2019;0;1;634.301;649.363
21.0;616.632;12.9;0;0;26;11;2019;0;1;613.493;632.875
22.0;594.514;13.3;0;0;26;11;2019;0;1;589.556;616.632
23.0;554.734;13.6;0;0;26;11;2019;0;1;551.377;594.514
0.0;506.58;14.0;0;0;27;11;2019;0;2;506.127;554.734
1.0;468.205;13.7;0;0;27;11;2019;0;2;468.122;506.58
2.0;444.772;13.2;1;0;27;11;2019;0;2;447.443;468.205
3.0;433.65;13.0;1;0;27;11;2019;0;2;437.807;444.772
4.0;426.486;12.6;0;0;27;11;2019;0;2;431.073;433.65
5.0;426.616;12.2;0;0;27;11;2019;0;2;432.819;426.486
6.0;444.119;11.6;0;0;27;11;2019;0;2;452.693;426.616
7.0;492.782;11.7;0;0;27;11;2019;0;2;503.527;444.119
8.0;549.946;12.1;0;0;27;11;2019;0;2;560.142;492.782
9.0;592.697;12.5;0;0;27;11;2019;0;2;600.174;549.946
10.0;623.466;14.6;0;0;27;11;2019;0;2;627.279;592.697
11.0;634.695;14.8;0;0;27;11;2019;0;2;637.836;623.466
12.0;638.993;14.7;0;0;27;11;2019;0;2;638.683;634.695
13.0;629.64;13.6;1;0;27;11;2019;0;2;628.235;638.993
14.0;627.66;12.4;1;0;27;11;2019;0;2;629.761;629.64
15.0;631.478;12.1;1;0;27;11;2019;0;2;632.311;627.66
16.0;633.718;11.7;1;0;27;11;2019;0;2;635.172;631.478
17.0;644.937;11.0;1;0;27;11;2019;0;2;646.911;633.718
18.0;650.367;10.7;1;0;27;11;2019;0;2;653.778;644.937
19.0;647.644;10.4;1;0;27;11;2019;0;2;649.363;650.367
20.0;631.86;10.1;1;0;27;11;2019;0;2;632.875;647.644
21.0;612.447;10.0;1;0;27;11;2019;0;2;616.632;631.86
22.0;593.536;9.8;1;0;27;11;2019;0;2;594.514;612.447
23.0;553.436;9.8;1;0;27;11;2019;0;2;554.734;593.536
0.0;509.4;9.9;1;0;28;11;2019;0;3;506.58;553.436
1.0;471.475;10.0;1;0;28;11;2019;0;3;468.205;509.4
2.0;448.64;10.0;1;0;28;11;2019;0;3;444.772;471.475
3.0;436.456;9.9;1;0;28;11;2019;0;3;433.65;448.64
4.0;429.177;9.9;1;0;28;11;2019;0;3;426.486;436.456
5.0;427.387;9.8;1;0;28;11;2019;0;3;426.616;429.177
6.0;444.53;9.7;1;0;28;11;2019;0;3;444.119;427.387
7.0;491.098;9.8;1;0;28;11;2019;0;3;492.782;444.53
8.0;551.101;9.6;1;0;28;11;2019;0;3;549.946;491.098
9.0;587.081;9.8;1;0;28;11;2019;0;3;592.697;551.101
10.0;609.509;9.9;1;0;28;11;2019;0;3;623.466;587.081
11.0;618.556;10.2;1;0;28;11;2019;0;3;634.695;609.509
12.0;620.72;10.5;1;0;28;11;2019;0;3;638.993;618.556
13.0;610.95;10.8;1;0;28;11;2019;0;3;629.64;620.72
14.0;611.869;11.0;1;0;28;11;2019;0;3;627.66;610.95
15.0;615.081;10.5;1;0;28;11;2019;0;3;631.478;611.869
16.0;615.483;10.0;1;0;28;11;2019;0;3;633.718;615.081
17.0;626.639;9.8;0;0;28;11;2019;0;3;644.937;615.483
18.0;638.503;9.1;0;0;28;11;2019;0;3;650.367;626.639
19.0;635.217;8.6;0;0;28;11;2019;0;3;647.644;638.503
20.0;619.621;8.4;0;0;28;11;2019;0;3;631.86;635.217
21.0;601.533;7.4;0;1;28;11;2019;0;3;612.447;619.621
22.0;581.902;7.1;0;1;28;11;2019;0;3;593.536;601.533
23.0;541.09;6.9;0;1;28;11;2019;0;3;553.436;581.902
0.0;496.314;6.8;0;1;29;11;2019;0;4;509.4;541.09
1.0;457.452;7.4;0;1;29;11;2019;0;4;471.475;496.314
2.0;434.588;7.5;0;1;29;11;2019;0;4;448.64;457.452
3.0;421.488;7.5;0;1;29;11;2019;0;4;436.456;434.588
4.0;415.33;7.4;0;1;29;11;2019;0;4;429.177;421.488
5.0;414.538;7.2;0;1;29;11;2019;0;4;427.387;415.33
6.0;432.131;7.1;0;1;29;11;2019;0;4;444.53;414.538
7.0;482.111;7.1;0;0;29;11;2019;0;4;491.098;432.131
8.0;538.75;7.3;0;0;29;11;2019;0;4;551.101;482.111
9.0;578.823;9.3;0;0;29;11;2019;0;4;587.081;538.75
10.0;606.814;11.6;0;0;29;11;2019;0;4;609.509;578.823
11.0;616.282;13.2;0;0;29;11;2019;0;4;618.556;606.814
12.0;612.668;14.2;0;0;29;11;2019;0;4;620.72;616.282
13.0;596.862;14.5;0;0;29;11;2019;0;4;610.95;612.668
14.0;595.404;14.5;0;0;29;11;2019;0;4;611.869;596.862
15.0;601.169;14.5;0;0;29;11;2019;0;4;615.081;595.404
16.0;603.603;14.2;0;0;29;11;2019;0;4;615.483;601.169
17.0;615.391;13.9;0;0;29;11;2019;0;4;626.639;603.603
18.0;630.748;13.8;0;0;29;11;2019;0;4;638.503;615.391
19.0;626.729;13.7;0;0;29;11;2019;0;4;635.217;630.748
20.0;609.866;13.5;0;0;29;11;2019;0;4;619.621;626.729
21.0;592.246;13.4;0;0;29;11;2019;0;4;601.533;609.866
22.0;574.81;13.2;0;0;29;11;2019;0;4;581.902;592.246
23.0;544.927;12.9;1;0;29;11;2019;0;4;541.09;574.81
0.0;503.519;12.0;1;0;30;11;2019;0;5;496.314;544.927
1.0;467.503;11.5;1;0;30;11;2019;0;5;457.452;503.519
2.0;442.903;11.3;1;0;30;11;2019;0;5;434.588;467.503
3.0;425.073;10.7;1;0;30;11;2019;0;5;421.488;442.903
4.0;418.613;10.3;1;0;30;11;2019;0;5;415.33;425.073
5.0;416.647;9.9;1;0;30;11;2019;0;5;414.538;418.613
6.0;422.176;10.0;1;0;30;11;2019;0;5;432.131;416.647
7.0;447.592;10.0;1;0;30;11;2019;0;5;482.111;422.176
8.0;481.214;10.0;1;0;30;11;2019;0;5;538.75;447.592
9.0;517.835;10.1;1;0;30;11;2019;0;5;578.823;481.214
10.0;555.506;9.8;1;0;30;11;2019;0;5;606.814;517.835
11.0;579.934;9.9;1;0;30;11;2019;0;5;616.282;555.506
12.0;585.814;10.2;1;0;30;11;2019;0;5;612.668;579.934
13.0;577.592;10.4;1;0;30;11;2019;0;5;596.862;585.814
14.0;577.158;10.3;1;0;30;11;2019;0;5;595.404;577.592
15.0;571.214;10.0;1;0;30;11;2019;0;5;601.169;577.158
16.0;570.222;9.9;1;0;30;11;2019;0;5;603.603;571.214
17.0;589.275;9.7;1;0;30;11;2019;0;5;615.391;570.222
18.0;619.141;9.5;1;0;30;11;2019;0;5;630.748;589.275
19.0;615.138;9.6;1;0;30;11;2019;0;5;626.729;619.141
20.0;595.127;9.8;0;0;30;11;2019;0;5;609.866;615.138
21.0;578.076;9.8;0;0;30;11;2019;0;5;592.246;595.127
22.0;559.728;10.0;0;0;30;11;2019;0;5;574.81;578.076
23.0;534.798;9.8;0;0;30;11;2019;0;5;544.927;559.728
0.0;495.625;9.8;0;1;1;12;2019;0;6;503.519;534.798
1.0;459.63;9.7;0;0;1;12;2019;0;6;467.503;495.625
2.0;436.843;9.6;0;1;1;12;2019;0;6;442.903;459.63
3.0;424.276;9.2;0;1;1;12;2019;0;6;425.073;436.843
4.0;417.268;8.9;0;0;1;12;2019;0;6;418.613;424.276
5.0;416.269;9.1;0;1;1;12;2019;0;6;416.647;417.268
6.0;422.256;9.6;0;0;1;12;2019;0;6;422.176;416.269
7.0;438.099;10.1;1;0;1;12;2019;0;6;447.592;422.256
8.0;462.544;11.0;1;0;1;12;2019;0;6;481.214;438.099
9.0;492.578;11.6;1;0;1;12;2019;0;6;517.835;462.544
10.0;531.289;12.1;1;0;1;12;2019;0;6;555.506;492.578
11.0;564.119;11.7;1;0;1;12;2019;0;6;579.934;531.289
12.0;575.212;10.8;1;0;1;12;2019;0;6;585.814;564.119
13.0;571.251;10.0;1;0;1;12;2019;0;6;577.592;575.212
14.0;571.415;9.5;1;0;1;12;2019;0;6;577.158;571.251
15.0;568.875;9.5;1;0;1;12;2019;0;6;571.214;571.415
16.0;575.849;9.4;1;0;1;12;2019;0;6;570.222;568.875
17.0;598.177;9.3;1;0;1;12;2019;0;6;589.275;575.849
18.0;618.88;9.1;1;0;1;12;2019;0;6;619.141;598.177
19.0;616.696;8.7;1;0;1;12;2019;0;6;615.138;618.88
20.0;606.016;8.1;1;0;1;12;2019;0;6;595.127;616.696
21.0;592.244;7.5;1;0;1;12;2019;0;6;578.076;606.016
22.0;575.589;7.4;1;0;1;12;2019;0;6;559.728;592.244
23.0;539.537;6.7;0;0;1;12;2019;0;6;534.798;575.589
0.0;492.438;6.2;0;0;2;12;2019;0;0;495.625;539.537
1.0;456.577;5.7;0;0;2;12;2019;0;0;459.63;492.438
2.0;432.486;5.1;0;0;2;12;2019;0;0;436.843;456.577
3.0;421.371;4.6;0;0;2;12;2019;0;0;424.276;432.486
4.0;417.055;4.0;0;0;2;12;2019;0;0;417.268;421.371
5.0;417.646;3.7;0;0;2;12;2019;0;0;416.269;417.055
6.0;434.074;3.4;0;0;2;12;2019;0;0;422.256;417.646
7.0;487.667;3.3;0;0;2;12;2019;0;0;438.099;434.074
8.0;546.665;3.1;0;0;2;12;2019;0;0;462.544;487.667
9.0;586.668;3.7;0;0;2;12;2019;0;0;492.578;546.665
10.0;613.817;4.3;0;1;2;12;2019;0;0;531.289;586.668
11.0;630.937;5.0;0;1;2;12;2019;0;0;564.119;613.817
12.0;641.065;5.3;0;0;2;12;2019;0;0;575.212;630.937
13.0;638.75;5.6;0;0;2;12;2019;0;0;571.251;641.065
14.0;640.539;5.4;0;1;2;12;2019;0;0;571.415;638.75
15.0;636.478;5.0;0;1;2;12;2019;0;0;568.875;640.539
16.0;639.038;4.7;0;1;2;12;2019;0;0;575.849;636.478
17.0;644.343;4.1;0;0;2;12;2019;0;0;598.177;639.038
18.0;649.545;3.5;0;0;2;12;2019;0;0;618.88;644.343
19.0;642.91;3.3;0;0;2;12;2019;0;0;616.696;649.545
20.0;624.588;3.6;0;0;2;12;2019;0;0;606.016;642.91
21.0;604.561;3.7;0;0;2;12;2019;0;0;592.244;624.588
22.0;587.944;3.5;0;0;2;12;2019;0;0;575.589;604.561
23.0;549.25;3.7;0;0;2;12;2019;0;0;539.537;587.944
0.0;501.672;3.8;0;0;3;12;2019;0;1;492.438;549.25
1.0;463.584;3.9;0;0;3;12;2019;0;1;456.577;501.672
2.0;442.788;4.0;0;0;3;12;2019;0;1;432.486;463.584
3.0;432.997;4.1;0;0;3;12;2019;0;1;421.371;442.788
4.0;425.935;4.1;0;0;3;12;2019;0;1;417.055;432.997
5.0;426.954;4.1;0;0;3;12;2019;0;1;417.646;425.935
6.0;444.44;4.0;0;0;3;12;2019;0;1;434.074;426.954
7.0;493.187;4.2;0;0;3;12;2019;0;1;487.667;444.44
8.0;553.056;4.6;0;0;3;12;2019;0;1;546.665;493.187
9.0;594.133;5.4;0;0;3;12;2019;0;1;586.668;553.056
10.0;622.58;6.2;0;0;3;12;2019;0;1;613.817;594.133
11.0;629.855;6.8;0;0;3;12;2019;0;1;630.937;622.58
12.0;622.834;7.1;0;0;3;12;2019;0;1;641.065;629.855
13.0;609.483;7.5;0;0;3;12;2019;0;1;638.75;622.834
14.0;614.113;7.5;0;0;3;12;2019;0;1;640.539;609.483
15.0;613.701;7.5;0;0;3;12;2019;0;1;636.478;614.113
16.0;615.839;7.5;1;0;3;12;2019;0;1;639.038;613.701
17.0;633.657;7.4;1;0;3;12;2019;0;1;644.343;615.839
18.0;647.457;7.4;1;0;3;12;2019;0;1;649.545;633.657
19.0;643.294;7.3;1;0;3;12;2019;0;1;642.91;647.457
20.0;629.109;6.9;1;0;3;12;2019;0;1;624.588;643.294
21.0;611.832;6.0;1;0;3;12;2019;0;1;604.561;629.109
22.0;593.284;5.0;1;0;3;12;2019;0;1;587.944;611.832
23.0;556.641;4.7;1;0;3;12;2019;0;1;549.25;593.284
0.0;509.51;4.6;1;0;4;12;2019;0;2;501.672;556.641
1.0;472.909;4.8;1;0;4;12;2019;0;2;463.584;509.51
2.0;451.33;4.9;1;0;4;12;2019;0;2;442.788;472.909
3.0;441.638;5.0;1;0;4;12;2019;0;2;432.997;451.33
4.0;436.429;4.9;1;0;4;12;2019;0;2;425.935;441.638
5.0;435.26;4.3;1;0;4;12;2019;0;2;426.954;436.429
6.0;451.932;3.9;1;0;4;12;2019;0;2;444.44;435.26
7.0;501.021;3.6;1;0;4;12;2019;0;2;493.187;451.932
8.0;559.116;3.4;0;0;4;12;2019;0;2;553.056;501.021
9.0;600.719;3.7;0;0;4;12;2019;0;2;594.133;559.116
10.0;624.742;4.6;0;0;4;12;2019;0;2;622.58;600.719
11.0;638.844;5.2;0;1;4;12;2019;0;2;629.855;624.742
12.0;637.157;5.7;0;1;4;12;2019;0;2;622.834;638.844
13.0;631.439;5.9;0;1;4;12;2019;0;2;609.483;637.157
14.0;632.257;5.7;0;1;4;12;2019;0;2;614.113;631.439
15.0;631.177;5.4;0;1;4;12;2019;0;2;613.701;632.257
16.0;632.264;4.6;0;1;4;12;2019;0;2;615.839;631.177
17.0;642.177;3.6;0;1;4;12;2019;0;2;633.657;632.264
18.0;644.283;2.8;0;1;4;12;2019;0;2;647.457;642.177
19.0;639.176;1.9;0;1;4;12;2019;0;2;643.294;644.283
20.0;622.819;1.0;0;1;4;12;2019;0;2;629.109;639.176
21.0;600.657;0.1;0;1;4;12;2019;0;2;611.832;622.819
22.0;582.005;-1.5;0;1;4;12;2019;0;2;593.284;600.657
23.0;546.161;-2.2;0;0;4;12;2019;0;2;556.641;582.005
0.0;501.97;-2.6;0;0;5;12;2019;0;3;509.51;546.161
1.0;460.365;-3.2;0;0;5;12;2019;0;3;472.909;501.97
2.0;437.627;-3.4;0;0;5;12;2019;0;3;451.33;460.365
3.0;426.36;-3.3;0;0;5;12;2019;0;3;441.638;437.627
4.0;422.143;-3.0;0;1;5;12;2019;0;3;436.429;426.36
5.0;422.698;-2.8;0;1;5;12;2019;0;3;435.26;422.143
6.0;438.875;-2.9;0;1;5;12;2019;0;3;451.932;422.698
7.0;490.299;-2.8;0;0;5;12;2019;0;3;501.021;438.875
8.0;550.538;-2.6;0;0;5;12;2019;0;3;559.116;490.299
9.0;593.49;-0.8;0;1;5;12;2019;0;3;600.719;550.538
10.0;618.897;3.2;0;1;5;12;2019;0;3;624.742;593.49
11.0;629.035;5.2;0;1;5;12;2019;0;3;638.844;618.897
12.0;624.031;5.8;0;1;5;12;2019;0;3;637.157;629.035
13.0;612.756;6.2;0;1;5;12;2019;0;3;631.439;624.031
14.0;613.389;6.2;0;1;5;12;2019;0;3;632.257;612.756
15.0;616.695;5.9;0;1;5;12;2019;0;3;631.177;613.389
16.0;611.078;5.7;0;0;5;12;2019;0;3;632.264;616.695
17.0;625.144;4.9;0;0;5;12;2019;0;3;642.177;611.078
18.0;642.924;5.5;0;1;5;12;2019;0;3;644.283;625.144
19.0;638.214;5.4;0;0;5;12;2019;0;3;639.176;642.924
20.0;622.585;5.0;0;1;5;12;2019;0;3;622.819;638.214
21.0;607.381;4.1;0;1;5;12;2019;0;3;600.657;622.585
22.0;588.213;2.8;0;1;5;12;2019;0;3;582.005;607.381
23.0;554.648;1.0;0;0;5;12;2019;0;3;546.161;588.213
0.0;509.458;0.3;0;0;6;12;2019;0;4;501.97;554.648
1.0;468.839;0.2;0;0;6;12;2019;0;4;460.365;509.458
2.0;447.333;-0.2;0;0;6;12;2019;0;4;437.627;468.839
3.0;436.11;-0.7;0;0;6;12;2019;0;4;426.36;447.333
4.0;428.77;-0.8;0;0;6;12;2019;0;4;422.143;436.11
5.0;430.971;-0.9;0;0;6;12;2019;0;4;422.698;428.77
6.0;447.573;-0.8;0;0;6;12;2019;0;4;438.875;430.971
7.0;495.521;-1.1;0;0;6;12;2019;0;4;490.299;447.573
8.0;551.667;-1.1;0;0;6;12;2019;0;4;550.538;495.521
9.0;594.582;0.3;0;0;6;12;2019;0;4;593.49;551.667
10.0;618.71;3.9;0;0;6;12;2019;0;4;618.897;594.582
11.0;631.729;6.2;0;1;6;12;2019;0;4;629.035;618.71
12.0;633.817;6.8;0;1;6;12;2019;0;4;624.031;631.729
13.0;628.49;7.1;0;1;6;12;2019;0;4;612.756;633.817
14.0;634.516;7.3;0;1;6;12;2019;0;4;613.389;628.49
15.0;636.995;7.4;0;1;6;12;2019;0;4;616.695;634.516
16.0;635.828;7.0;0;1;6;12;2019;0;4;611.078;636.995
17.0;647.404;5.7;0;1;6;12;2019;0;4;625.144;635.828
18.0;652.103;4.9;0;1;6;12;2019;0;4;642.924;647.404
19.0;645.896;4.9;0;1;6;12;2019;0;4;638.214;652.103
20.0;624.341;5.2;0;1;6;12;2019;0;4;622.585;645.896
21.0;603.341;5.2;0;1;6;12;2019;0;4;607.381;624.341
22.0;584.333;4.4;0;1;6;12;2019;0;4;588.213;603.341
23.0;554.382;4.1;0;1;6;12;2019;0;4;554.648;584.333
0.0;510.408;4.3;0;1;7;12;2019;0;5;509.458;554.382
1.0;471.107;4.3;0;1;7;12;2019;0;5;468.839;510.408
2.0;448.761;4.2;0;1;7;12;2019;0;5;447.333;471.107
3.0;434.212;3.5;0;1;7;12;2019;0;5;436.11;448.761
4.0;425.961;2.6;0;1;7;12;2019;0;5;428.77;434.212
5.0;426.16;1.9;0;1;7;12;2019;0;5;430.971;425.961
6.0;433.878;1.5;0;1;7;12;2019;0;5;447.573;426.16
7.0;459.42;1.2;0;1;7;12;2019;0;5;495.521;433.878
8.0;493.477;0.8;0;1;7;12;2019;0;5;551.667;459.42
9.0;538.884;1.8;0;1;7;12;2019;0;5;594.582;493.477
10.0;578.419;5.9;0;1;7;12;2019;0;5;618.71;538.884
11.0;602.86;9.0;0;1;7;12;2019;0;5;631.729;578.419
12.0;611.987;9.8;0;1;7;12;2019;0;5;633.817;602.86
13.0;610.546;9.9;0;1;7;12;2019;0;5;628.49;611.987
14.0;607.808;9.8;0;1;7;12;2019;0;5;634.516;610.546
15.0;602.13;9.5;0;1;7;12;2019;0;5;636.995;607.808
16.0;602.6;8.9;0;1;7;12;2019;0;5;635.828;602.13
17.0;620.539;7.1;0;1;7;12;2019;0;5;647.404;602.6
18.0;628.182;5.5;0;1;7;12;2019;0;5;652.103;620.539
19.0;618.103;4.9;0;1;7;12;2019;0;5;645.896;628.182
20.0;598.443;4.8;0;1;7;12;2019;0;5;624.341;618.103
21.0;582.565;5.0;0;1;7;12;2019;0;5;603.341;598.443
22.0;563.231;6.5;0;1;7;12;2019;0;5;584.333;582.565
23.0;534.72;6.4;0;1;7;12;2019;0;5;554.382;563.231
0.0;498.937;6.3;0;1;8;12;2019;0;6;510.408;534.72
1.0;464.6;6.2;0;1;8;12;2019;0;6;471.107;498.937
2.0;441.49;6.1;0;1;8;12;2019;0;6;448.761;464.6
3.0;426.842;6.2;0;1;8;12;2019;0;6;434.212;441.49
4.0;419.182;6.3;0;1;8;12;2019;0;6;425.961;426.842
5.0;414.913;6.2;0;1;8;12;2019;0;6;426.16;419.182
6.0;421.199;6.4;0;1;8;12;2019;0;6;433.878;414.913
7.0;437.891;6.7;0;1;8;12;2019;0;6;459.42;421.199
8.0;460.121;6.8;0;1;8;12;2019;0;6;493.477;437.891
9.0;492.752;7.0;0;1;8;12;2019;0;6;538.884;460.121
10.0;529.272;6.7;0;0;8;12;2019;0;6;578.419;492.752
11.0;560.922;8.6;0;0;8;12;2019;0;6;602.86;529.272
12.0;571.908;8.8;0;0;8;12;2019;0;6;611.987;560.922
13.0;569.689;8.8;0;0;8;12;2019;0;6;610.546;571.908
14.0;568.441;8.8;0;0;8;12;2019;0;6;607.808;569.689
15.0;571.034;8.4;0;0;8;12;2019;0;6;602.13;568.441
16.0;577.172;8.0;0;0;8;12;2019;0;6;602.6;571.034
17.0;603.207;7.0;0;0;8;12;2019;0;6;620.539;577.172
18.0;615.875;6.8;0;0;8;12;2019;0;6;628.182;603.207
19.0;611.198;6.8;0;0;8;12;2019;0;6;618.103;615.875
20.0;597.97;6.8;0;0;8;12;2019;0;6;598.443;611.198
21.0;584.431;6.7;0;0;8;12;2019;0;6;582.565;597.97
22.0;567.6;7.8;0;0;8;12;2019;0;6;563.231;584.431
23.0;534.131;7.7;0;0;8;12;2019;0;6;534.72;567.6
0.0;487.678;7.5;0;0;9;12;2019;0;0;498.937;534.131
1.0;448.536;7.2;0;1;9;12;2019;0;0;464.6;487.678
2.0;426.398;4.9;0;1;9;12;2019;0;0;441.49;448.536
3.0;415.018;3.4;0;0;9;12;2019;0;0;426.842;426.398
4.0;410.175;4.1;0;0;9;12;2019;0;0;419.182;415.018
5.0;412.371;4.4;0;0;9;12;2019;0;0;414.913;410.175
6.0;429.677;4.5;0;0;9;12;2019;0;0;421.199;412.371
7.0;479.836;4.5;0;0;9;12;2019;0;0;437.891;429.677
8.0;537.736;4.0;0;0;9;12;2019;0;0;460.121;479.836
9.0;580.391;4.9;0;0;9;12;2019;0;0;492.752;537.736
10.0;601.413;7.3;0;0;9;12;2019;0;0;529.272;580.391
11.0;611.031;8.9;0;0;9;12;2019;0;0;560.922;601.413
12.0;607.194;8.9;0;0;9;12;2019;0;0;571.908;611.031
13.0;595.602;9.2;0;0;9;12;2019;0;0;569.689;607.194
14.0;597.598;9.1;0;0;9;12;2019;0;0;568.441;595.602
15.0;595.258;9.0;0;0;9;12;2019;0;0;571.034;597.598
16.0;598.931;8.7;0;0;9;12;2019;0;0;577.172;595.258
17.0;609.282;8.4;0;0;9;12;2019;0;0;603.207;598.931
18.0;629.107;8.2;0;0;9;12;2019;0;0;615.875;609.282
19.0;625.674;8.0;0;0;9;12;2019;0;0;611.198;629.107
20.0;610.155;7.9;0;0;9;12;2019;0;0;597.97;625.674
21.0;592.468;7.7;0;0;9;12;2019;0;0;584.431;610.155
22.0;575.609;7.7;0;0;9;12;2019;0;0;567.6;592.468
23.0;539.643;7.6;0;0;9;12;2019;0;0;534.131;575.609
0.0;494.354;7.4;0;0;10;12;2019;0;1;487.678;539.643
1.0;454.357;7.0;0;0;10;12;2019;0;1;448.536;494.354
2.0;431.801;7.0;0;0;10;12;2019;0;1;426.398;454.357
3.0;420.447;7.2;0;0;10;12;2019;0;1;415.018;431.801
4.0;415.417;7.7;0;0;10;12;2019;0;1;410.175;420.447
5.0;417.008;8.0;0;0;10;12;2019;0;1;412.371;415.417
6.0;430.727;8.2;0;0;10;12;2019;0;1;429.677;417.008
7.0;480.925;7.9;0;0;10;12;2019;0;1;479.836;430.727
8.0;541.05;7.6;0;1;10;12;2019;0;1;537.736;480.925
9.0;582.316;7.1;0;1;10;12;2019;0;1;580.391;541.05
10.0;604.986;7.9;0;1;10;12;2019;0;1;601.413;582.316
11.0;616.38;9.8;0;1;10;12;2019;0;1;611.031;604.986
12.0;619.086;10.3;0;1;10;12;2019;0;1;607.194;616.38
13.0;609.608;10.6;0;1;10;12;2019;0;1;595.602;619.086
14.0;615.68;10.8;0;1;10;12;2019;0;1;597.598;609.608
15.0;620.08;10.6;0;1;10;12;2019;0;1;595.258;615.68
16.0;621.52;10.1;0;1;10;12;2019;0;1;598.931;620.08
17.0;634.537;9.0;0;1;10;12;2019;0;1;609.282;621.52
18.0;642.778;7.4;0;1;10;12;2019;0;1;629.107;634.537
19.0;632.147;5.8;0;1;10;12;2019;0;1;625.674;642.778
20.0;618.078;4.8;0;1;10;12;2019;0;1;610.155;632.147
21.0;603.245;3.8;0;1;10;12;2019;0;1;592.468;618.078
22.0;587.668;3.1;0;1;10;12;2019;0;1;575.609;603.245
23.0;551.407;2.6;0;1;10;12;2019;0;1;539.643;587.668
0.0;504.605;2.4;0;1;11;12;2019;0;2;494.354;551.407
1.0;463.878;2.4;0;1;11;12;2019;0;2;454.357;504.605
2.0;440.98;2.5;0;1;11;12;2019;0;2;431.801;463.878
3.0;429.815;2.6;0;1;11;12;2019;0;2;420.447;440.98
4.0;425.744;2.8;0;1;11;12;2019;0;2;415.417;429.815
5.0;426.517;2.7;0;1;11;12;2019;0;2;417.008;425.744
6.0;443.954;2.9;0;1;11;12;2019;0;2;430.727;426.517
7.0;495.123;3.2;0;1;11;12;2019;0;2;480.925;443.954
8.0;555.719;3.8;0;1;11;12;2019;0;2;541.05;495.123
9.0;598.026;4.9;0;1;11;12;2019;0;2;582.316;555.719
10.0;622.045;7.7;0;1;11;12;2019;0;2;604.986;598.026
11.0;629.209;11.2;0;1;11;12;2019;0;2;616.38;622.045
12.0;625.577;11.8;0;1;11;12;2019;0;2;619.086;629.209
13.0;612.572;12.0;0;1;11;12;2019;0;2;609.608;625.577
14.0;617.272;12.1;0;1;11;12;2019;0;2;615.68;612.572
15.0;614.882;11.8;0;1;11;12;2019;0;2;620.08;617.272
16.0;620.604;11.4;0;1;11;12;2019;0;2;621.52;614.882
17.0;639.289;10.9;0;1;11;12;2019;0;2;634.537;620.604
18.0;653.197;9.3;0;1;11;12;2019;0;2;642.778;639.289
19.0;647.099;7.3;0;1;11;12;2019;0;2;632.147;653.197
20.0;633.623;6.0;0;1;11;12;2019;0;2;618.078;647.099
21.0;616.459;5.1;0;1;11;12;2019;0;2;603.245;633.623
22.0;597.677;5.0;0;1;11;12;2019;0;2;587.668;616.459
23.0;561.866;4.7;0;1;11;12;2019;0;2;551.407;597.677
0.0;518.288;4.5;0;1;12;12;2019;0;3;504.605;561.866
1.0;475.85;4.2;0;1;12;12;2019;0;3;463.878;518.288
2.0;454.106;3.8;0;1;12;12;2019;0;3;440.98;475.85
3.0;444.216;3.4;0;1;12;12;2019;0;3;429.815;454.106
4.0;439.35;3.4;0;1;12;12;2019;0;3;425.744;444.216
5.0;441.103;3.3;0;1;12;12;2019;0;3;426.517;439.35
6.0;459.155;3.3;0;1;12;12;2019;0;3;443.954;441.103
7.0;506.515;3.0;0;1;12;12;2019;0;3;495.123;459.155
8.0;564.203;2.4;0;1;12;12;2019;0;3;555.719;506.515
9.0;611.871;3.3;0;1;12;12;2019;0;3;598.026;564.203
10.0;638.237;7.5;0;1;12;12;2019;0;3;622.045;611.871
11.0;648.546;11.3;0;1;12;12;2019;0;3;629.209;638.237
