time;target;temp;осадки;ясно;day;month;year;holiday;weekend;prev_day;prev_hour
19.0;441.464;28.5;0;1;21;8;2019;0;2;437.945;446.882
20.0;436.765;28.6;0;1;21;8;2019;0;2;436.068;441.464
21.0;459.148;28.4;0;1;21;8;2019;0;2;457.949;436.765
22.0;450.79;27.8;0;1;21;8;2019;0;2;450.376;459.148
23.0;418.062;27.0;0;0;21;8;2019;0;2;417.774;450.79
0.0;375.964;26.1;0;0;22;8;2019;0;3;375.894;418.062
1.0;336.899;25.3;0;0;22;8;2019;0;3;337.935;375.964
2.0;313.998;24.7;0;0;22;8;2019;0;3;318.679;336.899
3.0;305.212;24.3;0;0;22;8;2019;0;3;306.702;313.998
4.0;299.004;24.0;0;0;22;8;2019;0;3;297.453;305.212
5.0;298.627;23.9;0;0;22;8;2019;0;3;287.648;299.004
6.0;295.127;23.7;0;1;22;8;2019;0;3;295.098;298.627
7.0;323.661;23.9;0;1;22;8;2019;0;3;323.396;295.127
8.0;367.721;24.4;0;0;22;8;2019;0;3;364.363;323.661
9.0;419.097;25.1;0;0;22;8;2019;0;3;413.153;367.721
10.0;452.651;26.3;0;0;22;8;2019;0;3;444.804;419.097
11.0;463.985;26.9;0;0;22;8;2019;0;3;458.488;452.651
12.0;467.084;27.3;0;0;22;8;2019;0;3;462.425;463.985
13.0;459.449;26.9;0;0;22;8;2019;0;3;455.31;467.084
14.0;460.957;27.2;0;0;22;8;2019;0;3;457.781;459.449
15.0;461.798;28.0;0;0;22;8;2019;0;3;455.99;460.957
16.0;458.394;28.4;0;0;22;8;2019;0;3;455.182;461.798
17.0;456.55;27.9;0;0;22;8;2019;0;3;454.884;458.394
18.0;446.414;27.1;0;0;22;8;2019;0;3;446.882;456.55
19.0;440.818;26.2;0;0;22;8;2019;0;3;441.464;446.414
20.0;434.285;25.5;0;0;22;8;2019;0;3;436.765;440.818
21.0;459.882;25.0;0;0;22;8;2019;0;3;459.148;434.285
22.0;449.15;25.8;0;1;22;8;2019;0;3;450.79;459.882
23.0;417.155;25.6;0;1;22;8;2019;0;3;418.062;449.15
0.0;379.041;24.7;0;0;23;8;2019;0;4;375.964;417.155
1.0;340.9;23.9;0;1;23;8;2019;0;4;336.899;379.041
2.0;318.463;23.5;0;1;23;8;2019;0;4;313.998;340.9
3.0;306.926;23.0;0;0;23;8;2019;0;4;305.212;318.463
4.0;298.741;22.7;0;0;23;8;2019;0;4;299.004;306.926
5.0;297.796;22.5;0;0;23;8;2019;0;4;298.627;298.741
6.0;296.639;23.3;0;0;23;8;2019;0;4;295.127;297.796
7.0;326.145;22.6;0;0;23;8;2019;0;4;323.661;296.639
8.0;366.308;23.9;0;0;23;8;2019;0;4;367.721;326.145
9.0;418.975;25.1;0;1;23;8;2019;0;4;419.097;366.308
10.0;452.241;26.9;0;1;23;8;2019;0;4;452.651;418.975
11.0;465.239;28.1;0;1;23;8;2019;0;4;463.985;452.241
12.0;466.637;29.0;0;1;23;8;2019;0;4;467.084;465.239
13.0;457.6;29.6;0;1;23;8;2019;0;4;459.449;466.637
14.0;459.295;29.7;0;1;23;8;2019;0;4;460.957;457.6
15.0;460.554;29.3;0;1;23;8;2019;0;4;461.798;459.295
16.0;455.797;28.8;0;1;23;8;2019;0;4;458.394;460.554
17.0;454.549;28.1;0;1;23;8;2019;0;4;456.55;455.797
18.0;447.338;27.2;0;1;23;8;2019;0;4;446.414;454.549
19.0;438.818;26.3;0;1;23;8;2019;0;4;440.818;447.338
20.0;434.674;25.5;0;1;23;8;2019;0;4;434.285;438.818
21.0;456.825;24.8;0;1;23;8;2019;0;4;459.882;434.674
22.0;445.915;25.5;0;1;23;8;2019;0;4;449.15;456.825
23.0;417.132;24.4;0;1;23;8;2019;0;4;417.155;445.915
0.0;378.271;23.7;0;1;24;8;2019;0;5;379.041;417.132
1.0;343.79;23.6;0;1;24;8;2019;0;5;340.9;378.271
2.0;321.11;23.4;0;1;24;8;2019;0;5;318.463;343.79
3.0;308.03;23.4;0;1;24;8;2019;0;5;306.926;321.11
4.0;300.383;23.0;0;1;24;8;2019;0;5;298.741;308.03
5.0;298.69;23.0;0;1;24;8;2019;0;5;297.796;300.383
6.0;289.192;23.0;0;1;24;8;2019;0;5;296.639;298.69
7.0;306.943;23.4;0;1;24;8;2019;0;5;326.145;289.192
8.0;339.943;24.1;0;1;24;8;2019;0;5;366.308;306.943
9.0;390.185;24.9;0;1;24;8;2019;0;5;418.975;339.943
10.0;424.26;26.6;0;1;24;8;2019;0;5;452.241;390.185
11.0;442.335;27.4;0;1;24;8;2019;0;5;465.239;424.26
12.0;443.647;27.7;0;1;24;8;2019;0;5;466.637;442.335
13.0;437.175;27.9;0;1;24;8;2019;0;5;457.6;443.647
14.0;435.641;27.9;0;1;24;8;2019;0;5;459.295;437.175
15.0;432.037;27.9;0;1;24;8;2019;0;5;460.554;435.641
16.0;429.702;27.6;0;1;24;8;2019;0;5;455.797;432.037
17.0;428.13;27.2;0;1;24;8;2019;0;5;454.549;429.702
18.0;423.331;26.5;0;1;24;8;2019;0;5;447.338;428.13
19.0;420.15;25.8;0;1;24;8;2019;0;5;438.818;423.331
20.0;416.597;25.0;0;1;24;8;2019;0;5;434.674;420.15
21.0;441.256;24.7;0;1;24;8;2019;0;5;456.825;416.597
22.0;431.449;24.0;0;1;24;8;2019;0;5;445.915;441.256
23.0;402.691;23.6;0;1;24;8;2019;0;5;417.132;431.449
0.0;367.745;23.5;0;1;25;8;2019;0;6;378.271;402.691
1.0;337.537;23.4;0;1;25;8;2019;0;6;343.79;367.745
2.0;319.512;23.3;0;1;25;8;2019;0;6;321.11;337.537
3.0;306.906;23.2;0;1;25;8;2019;0;6;308.03;319.512
4.0;300.38;23.2;0;0;25;8;2019;0;6;300.383;306.906
5.0;297.617;23.2;0;0;25;8;2019;0;6;298.69;300.38
6.0;286.444;23.3;0;0;25;8;2019;0;6;289.192;297.617
7.0;297.066;23.6;0;0;25;8;2019;0;6;306.943;286.444
8.0;326.72;24.2;0;0;25;8;2019;0;6;339.943;297.066
9.0;370.625;25.1;0;1;25;8;2019;0;6;390.185;326.72
10.0;409.726;25.7;0;1;25;8;2019;0;6;424.26;370.625
11.0;427.984;26.6;0;1;25;8;2019;0;6;442.335;409.726
12.0;433.845;27.2;0;1;25;8;2019;0;6;443.647;427.984
13.0;430.833;27.7;0;1;25;8;2019;0;6;437.175;433.845
14.0;428.79;27.8;0;1;25;8;2019;0;6;435.641;430.833
15.0;425.222;27.7;0;1;25;8;2019;0;6;432.037;428.79
16.0;422.241;27.7;0;1;25;8;2019;0;6;429.702;425.222
17.0;423.084;26.8;1;1;25;8;2019;0;6;428.13;422.241
18.0;422.683;26.3;0;1;25;8;2019;0;6;423.331;423.084
19.0;422.041;25.7;0;1;25;8;2019;0;6;420.15;422.683
20.0;423.964;25.2;0;1;25;8;2019;0;6;416.597;422.041
21.0;452.985;25.0;0;1;25;8;2019;0;6;441.256;423.964
22.0;444.291;25.2;0;1;25;8;2019;0;6;431.449;452.985
23.0;409.873;24.8;0;1;25;8;2019;0;6;402.691;444.291
0.0;368.171;24.0;0;1;26;8;2019;0;0;367.745;409.873
1.0;333.576;23.2;0;1;26;8;2019;0;0;337.537;368.171
2.0;312.858;22.8;0;1;26;8;2019;0;0;319.512;333.576
3.0;303.449;22.6;0;1;26;8;2019;0;0;306.906;312.858
4.0;297.902;22.5;0;1;26;8;2019;0;0;300.38;303.449
5.0;298.827;22.3;0;1;26;8;2019;0;0;297.617;297.902
6.0;297.699;22.1;0;1;26;8;2019;0;0;286.444;298.827
7.0;326.508;22.1;0;1;26;8;2019;0;0;297.066;297.699
8.0;368.143;22.7;0;1;26;8;2019;0;0;326.72;326.508
9.0;422.214;24.0;0;1;26;8;2019;0;0;370.625;368.143
10.0;458.913;25.7;0;1;26;8;2019;0;0;409.726;422.214
11.0;475.919;27.0;0;1;26;8;2019;0;0;427.984;458.913
12.0;480.046;28.0;0;1;26;8;2019;0;0;433.845;475.919
13.0;473.41;28.9;0;1;26;8;2019;0;0;430.833;480.046
14.0;476.563;29.5;0;1;26;8;2019;0;0;428.79;473.41
15.0;478.023;29.9;0;1;26;8;2019;0;0;425.222;476.563
16.0;475.857;29.9;0;1;26;8;2019;0;0;422.241;478.023
17.0;472.195;29.5;0;1;26;8;2019;0;0;423.084;475.857
18.0;462.275;28.8;0;1;26;8;2019;0;0;422.683;472.195
19.0;457.196;27.8;0;1;26;8;2019;0;0;422.041;462.275
20.0;450.07;27.2;0;1;26;8;2019;0;0;423.964;457.196
21.0;474.438;26.5;0;1;26;8;2019;0;0;452.985;450.07
22.0;461.435;26.2;0;1;26;8;2019;0;0;444.291;474.438
23.0;425.606;25.6;0;1;26;8;2019;0;0;409.873;461.435
0.0;383.814;25.1;0;1;27;8;2019;0;1;368.171;425.606
1.0;349.283;24.5;0;1;27;8;2019;0;1;333.576;383.814
2.0;326.579;23.9;0;1;27;8;2019;0;1;312.858;349.283
3.0;315.56;23.2;0;1;27;8;2019;0;1;303.449;326.579
4.0;306.89;22.6;0;1;27;8;2019;0;1;297.902;315.56
5.0;306.588;22.0;0;1;27;8;2019;0;1;298.827;306.89
6.0;307.348;21.6;0;1;27;8;2019;0;1;297.699;306.588
7.0;333.586;21.6;0;1;27;8;2019;0;1;326.508;307.348
8.0;374.744;22.4;0;1;27;8;2019;0;1;368.143;333.586
9.0;426.608;23.7;0;1;27;8;2019;0;1;422.214;374.744
10.0;459.283;25.6;0;1;27;8;2019;0;1;458.913;426.608
11.0;472.115;27.2;0;1;27;8;2019;0;1;475.919;459.283
12.0;473.711;28.6;0;1;27;8;2019;0;1;480.046;472.115
13.0;467.204;29.5;0;1;27;8;2019;0;1;473.41;473.711
14.0;470.226;30.3;0;1;27;8;2019;0;1;476.563;467.204
15.0;473.053;30.6;0;1;27;8;2019;0;1;478.023;470.226
16.0;470.879;30.6;0;1;27;8;2019;0;1;475.857;473.053
17.0;468.089;30.2;0;1;27;8;2019;0;1;472.195;470.879
18.0;461.011;29.3;0;1;27;8;2019;0;1;462.275;468.089
19.0;454.236;27.8;0;1;27;8;2019;0;1;457.196;461.011
20.0;450.57;26.8;0;1;27;8;2019;0;1;450.07;454.236
21.0;477.43;26.1;0;1;27;8;2019;0;1;474.438;450.57
22.0;461.195;25.4;0;1;27;8;2019;0;1;461.435;477.43
23.0;428.294;24.7;0;1;27;8;2019;0;1;425.606;461.195
0.0;386.494;24.2;0;1;28;8;2019;0;2;383.814;428.294
1.0;348.643;23.6;0;1;28;8;2019;0;2;349.283;386.494
2.0;328.374;23.2;0;1;28;8;2019;0;2;326.579;348.643
3.0;317.66;22.7;0;1;28;8;2019;0;2;315.56;328.374
4.0;309.916;22.2;0;1;28;8;2019;0;2;306.89;317.66
5.0;309.686;21.8;0;1;28;8;2019;0;2;306.588;309.916
6.0;309.302;21.3;0;1;28;8;2019;0;2;307.348;309.686
7.0;336.179;21.3;0;1;28;8;2019;0;2;333.586;309.302
8.0;375.359;22.1;0;1;28;8;2019;0;2;374.744;336.179
9.0;427.582;23.5;0;1;28;8;2019;0;2;426.608;375.359
10.0;461.44;24.8;0;1;28;8;2019;0;2;459.283;427.582
11.0;475.479;26.2;0;1;28;8;2019;0;2;472.115;461.44
12.0;479.834;27.2;0;1;28;8;2019;0;2;473.711;475.479
13.0;473.536;28.0;0;1;28;8;2019;0;2;467.204;479.834
14.0;479.284;28.4;0;1;28;8;2019;0;2;470.226;473.536
15.0;477.386;28.6;0;1;28;8;2019;0;2;473.053;479.284
16.0;471.574;28.5;0;1;28;8;2019;0;2;470.879;477.386
17.0;466.839;28.1;0;1;28;8;2019;0;2;468.089;471.574
18.0;457.992;27.0;0;1;28;8;2019;0;2;461.011;466.839
19.0;451.17;25.9;0;1;28;8;2019;0;2;454.236;457.992
20.0;450.062;25.1;0;1;28;8;2019;0;2;450.57;451.17
21.0;471.455;24.5;0;1;28;8;2019;0;2;477.43;450.062
22.0;452.248;23.9;0;1;28;8;2019;0;2;461.195;471.455
23.0;415.643;23.5;0;1;28;8;2019;0;2;428.294;452.248
0.0;373.325;23.1;0;1;29;8;2019;0;3;386.494;415.643
1.0;340.12;22.8;0;1;29;8;2019;0;3;348.643;373.325
2.0;320.66;22.4;0;1;29;8;2019;0;3;328.374;340.12
3.0;311.655;22.0;0;1;29;8;2019;0;3;317.66;320.66
4.0;306.697;21.4;0;1;29;8;2019;0;3;309.916;311.655
5.0;308.618;20.9;0;1;29;8;2019;0;3;309.686;306.697
6.0;313.903;20.3;0;1;29;8;2019;0;3;309.302;308.618
7.0;336.592;20.2;0;1;29;8;2019;0;3;336.179;313.903
8.0;376.511;20.8;0;1;29;8;2019;0;3;375.359;336.592
9.0;429.555;22.0;0;1;29;8;2019;0;3;427.582;376.511
10.0;461.193;23.5;0;1;29;8;2019;0;3;461.44;429.555
11.0;471.823;24.8;0;1;29;8;2019;0;3;475.479;461.193
12.0;473.514;25.8;0;1;29;8;2019;0;3;479.834;471.823
13.0;466.149;26.5;0;1;29;8;2019;0;3;473.536;473.514
14.0;473.426;27.1;0;1;29;8;2019;0;3;479.284;466.149
15.0;478.826;27.5;0;1;29;8;2019;0;3;477.386;473.426
16.0;476.287;27.3;0;1;29;8;2019;0;3;471.574;478.826
17.0;476.023;26.9;0;1;29;8;2019;0;3;466.839;476.287
18.0;464.919;26.0;0;1;29;8;2019;0;3;457.992;476.023
19.0;458.303;24.9;0;1;29;8;2019;0;3;451.17;464.919
20.0;458.097;24.0;0;1;29;8;2019;0;3;450.062;458.303
21.0;482.364;23.2;0;1;29;8;2019;0;3;471.455;458.097
22.0;463.159;22.2;0;1;29;8;2019;0;3;452.248;482.364
23.0;430.214;21.5;0;1;29;8;2019;0;3;415.643;463.159
0.0;391.132;20.8;0;1;30;8;2019;0;4;373.325;430.214
1.0;353.806;20.1;0;1;30;8;2019;0;4;340.12;391.132
2.0;329.264;19.5;0;1;30;8;2019;0;4;320.66;353.806
3.0;317.459;19.0;0;1;30;8;2019;0;4;311.655;329.264
4.0;310.515;18.7;0;1;30;8;2019;0;4;306.697;317.459
5.0;310.71;18.4;0;1;30;8;2019;0;4;308.618;310.515
6.0;311.979;18.1;0;1;30;8;2019;0;4;313.903;310.71
7.0;337.319;18.3;0;1;30;8;2019;0;4;336.592;311.979
8.0;377.958;19.3;0;1;30;8;2019;0;4;376.511;337.319
9.0;430.558;20.9;0;1;30;8;2019;0;4;429.555;377.958
10.0;462.267;23.3;0;1;30;8;2019;0;4;461.193;430.558
11.0;474.282;24.9;0;1;30;8;2019;0;4;471.823;462.267
12.0;475.958;26.2;0;1;30;8;2019;0;4;473.514;474.282
13.0;469.232;27.3;0;1;30;8;2019;0;4;466.149;475.958
14.0;469.901;28.1;0;1;30;8;2019;0;4;473.426;469.232
15.0;464.495;28.6;0;1;30;8;2019;0;4;478.826;469.901
16.0;459.249;28.8;0;1;30;8;2019;0;4;476.287;464.495
17.0;459.591;28.4;0;1;30;8;2019;0;4;476.023;459.249
18.0;451.251;27.4;0;1;30;8;2019;0;4;464.919;459.591
19.0;442.168;26.1;0;1;30;8;2019;0;4;458.303;451.251
20.0;441.552;25.2;0;1;30;8;2019;0;4;458.097;442.168
21.0;463.469;24.5;0;1;30;8;2019;0;4;482.364;441.552
22.0;442.197;23.8;0;1;30;8;2019;0;4;463.159;463.469
23.0;412.53;23.1;0;1;30;8;2019;0;4;430.214;442.197
0.0;377.518;22.4;0;1;31;8;2019;0;5;391.132;412.53
1.0;342.662;21.6;0;1;31;8;2019;0;5;353.806;377.518
2.0;319.218;20.9;0;1;31;8;2019;0;5;329.264;342.662
3.0;306.979;20.3;0;1;31;8;2019;0;5;317.459;319.218
4.0;300.772;19.9;0;1;31;8;2019;0;5;310.515;306.979
5.0;298.816;19.5;0;1;31;8;2019;0;5;310.71;300.772
6.0;292.997;19.1;0;1;31;8;2019;0;5;311.979;298.816
7.0;303.233;19.2;0;1;31;8;2019;0;5;337.319;292.997
8.0;335.517;20.1;0;1;31;8;2019;0;5;377.958;303.233
9.0;382.496;21.7;0;1;31;8;2019;0;5;430.558;335.517
10.0;418.65;23.7;0;1;31;8;2019;0;5;462.267;382.496
11.0;435.438;25.5;0;1;31;8;2019;0;5;474.282;418.65
12.0;439.205;27.0;0;1;31;8;2019;0;5;475.958;435.438
13.0;433.661;28.2;0;1;31;8;2019;0;5;469.232;439.205
14.0;432.523;29.0;0;1;31;8;2019;0;5;469.901;433.661
15.0;429.043;29.4;0;1;31;8;2019;0;5;464.495;432.523
16.0;427.392;29.4;0;1;31;8;2019;0;5;459.249;429.043
17.0;423.553;28.9;0;1;31;8;2019;0;5;459.591;427.392
18.0;421.425;27.8;0;1;31;8;2019;0;5;451.251;423.553
19.0;418.184;26.6;0;1;31;8;2019;0;5;442.168;421.425
20.0;421.256;25.6;0;1;31;8;2019;0;5;441.552;418.184
21.0;446.32;24.9;0;1;31;8;2019;0;5;463.469;421.256
22.0;430.185;23.9;0;1;31;8;2019;0;5;442.197;446.32
23.0;401.86;23.3;0;1;31;8;2019;0;5;412.53;430.185
0.0;365.129;22.7;0;1;1;9;2019;0;6;377.518;401.86
1.0;334.065;22.0;0;1;1;9;2019;0;6;342.662;365.129
2.0;312.662;21.4;0;1;1;9;2019;0;6;319.218;334.065
3.0;301.521;20.7;0;1;1;9;2019;0;6;306.979;312.662
4.0;295.286;20.2;0;1;1;9;2019;0;6;300.772;301.521
5.0;292.146;19.7;0;1;1;9;2019;0;6;298.816;295.286
6.0;286.246;19.2;0;1;1;9;2019;0;6;292.997;292.146
7.0;293.204;19.4;0;1;1;9;2019;0;6;303.233;286.246
8.0;321.931;20.5;0;1;1;9;2019;0;6;335.517;293.204
9.0;362.343;22.1;0;1;1;9;2019;0;6;382.496;321.931
10.0;392.326;24.3;0;1;1;9;2019;0;6;418.65;362.343
11.0;411.792;26.2;0;1;1;9;2019;0;6;435.438;392.326
12.0;416.398;27.6;0;1;1;9;2019;0;6;439.205;411.792
13.0;414.949;28.6;0;1;1;9;2019;0;6;433.661;416.398
14.0;411.56;29.3;0;1;1;9;2019;0;6;432.523;414.949
15.0;410.846;29.7;0;1;1;9;2019;0;6;429.043;411.56
16.0;410.433;29.7;0;1;1;9;2019;0;6;427.392;410.846
17.0;411.37;29.2;0;1;1;9;2019;0;6;423.553;410.433
18.0;414.228;28.1;0;1;1;9;2019;0;6;421.425;411.37
19.0;413.228;26.6;0;1;1;9;2019;0;6;418.184;414.228
20.0;422.737;25.7;0;1;1;9;2019;0;6;421.256;413.228
21.0;454.767;25.0;0;1;1;9;2019;0;6;446.32;422.737
22.0;438.796;24.0;0;1;1;9;2019;0;6;430.185;454.767
23.0;401.838;23.5;0;1;1;9;2019;0;6;401.86;438.796
0.0;356.882;23.0;0;1;2;9;2019;0;0;365.129;401.838
1.0;320.494;22.4;0;1;2;9;2019;0;0;334.065;356.882
2.0;298.583;21.8;0;1;2;9;2019;0;0;312.662;320.494
3.0;289.976;21.2;0;1;2;9;2019;0;0;301.521;298.583
4.0;284.878;20.8;0;1;2;9;2019;0;0;295.286;289.976
5.0;286.593;20.3;0;1;2;9;2019;0;0;292.146;284.878
6.0;289.906;20.0;0;1;2;9;2019;0;0;286.246;286.593
7.0;318.636;20.0;0;1;2;9;2019;0;0;293.204;289.906
8.0;370.557;21.1;0;1;2;9;2019;0;0;321.931;318.636
9.0;422.559;22.6;0;1;2;9;2019;0;0;362.343;370.557
10.0;444.977;24.5;0;1;2;9;2019;0;0;392.326;422.559
11.0;449.627;26.2;0;1;2;9;2019;0;0;411.792;444.977
12.0;454.008;27.6;0;1;2;9;2019;0;0;416.398;449.627
13.0;444.547;28.6;0;1;2;9;2019;0;0;414.949;454.008
14.0;446.99;29.2;0;1;2;9;2019;0;0;411.56;444.547
15.0;448.378;29.4;0;1;2;9;2019;0;0;410.846;446.99
16.0;446.259;29.0;0;1;2;9;2019;0;0;410.433;448.378
17.0;440.008;28.3;0;1;2;9;2019;0;0;411.37;446.259
18.0;431.806;26.9;0;1;2;9;2019;0;0;414.228;440.008
19.0;428.99;25.4;0;1;2;9;2019;0;0;413.228;431.806
20.0;433.248;24.1;0;1;2;9;2019;0;0;422.737;428.99
21.0;450.792;22.5;0;1;2;9;2019;0;0;454.767;433.248
22.0;426.986;22.4;0;1;2;9;2019;0;0;438.796;450.792
23.0;391.424;22.4;0;1;2;9;2019;0;0;401.838;426.986
0.0;351.098;22.3;0;1;3;9;2019;0;1;356.882;391.424
1.0;317.171;22.0;0;1;3;9;2019;0;1;320.494;351.098
2.0;297.216;21.6;0;1;3;9;2019;0;1;298.583;317.171
3.0;289.387;21.2;0;1;3;9;2019;0;1;289.976;297.216
4.0;285.815;20.9;0;1;3;9;2019;0;1;284.878;289.387
5.0;284.798;20.7;0;1;3;9;2019;0;1;286.593;285.815
6.0;293.577;20.5;0;1;3;9;2019;0;1;289.906;284.798
7.0;324.934;20.6;0;1;3;9;2019;0;1;318.636;293.577
8.0;373.59;21.9;0;1;3;9;2019;0;1;370.557;324.934
9.0;414.258;23.7;0;1;3;9;2019;0;1;422.559;373.59
10.0;443.936;25.5;0;1;3;9;2019;0;1;444.977;414.258
11.0;450.389;27.0;0;1;3;9;2019;0;1;449.627;443.936
12.0;448.791;28.0;0;1;3;9;2019;0;1;454.008;450.389
13.0;440.703;28.8;0;1;3;9;2019;0;1;444.547;448.791
14.0;441.873;29.2;0;1;3;9;2019;0;1;446.99;440.703
15.0;441.336;29.4;0;1;3;9;2019;0;1;448.378;441.873
16.0;441.45;29.3;0;1;3;9;2019;0;1;446.259;441.336
17.0;436.747;28.8;0;1;3;9;2019;0;1;440.008;441.45
18.0;427.46;27.6;0;1;3;9;2019;0;1;431.806;436.747
19.0;424.166;26.0;0;1;3;9;2019;0;1;428.99;427.46
20.0;434.823;25.0;0;1;3;9;2019;0;1;433.248;424.166
21.0;452.317;24.4;0;1;3;9;2019;0;1;450.792;434.823
22.0;431.724;23.7;0;1;3;9;2019;0;1;426.986;452.317
23.0;394.691;23.3;0;1;3;9;2019;0;1;391.424;431.724
0.0;350.565;22.9;0;1;4;9;2019;0;2;351.098;394.691
1.0;315.346;22.6;0;1;4;9;2019;0;2;317.171;350.565
2.0;297.222;22.0;0;1;4;9;2019;0;2;297.216;315.346
3.0;287.321;21.4;0;1;4;9;2019;0;2;289.387;297.222
4.0;281.41;20.9;0;1;4;9;2019;0;2;285.815;287.321
5.0;283.596;20.5;0;1;4;9;2019;0;2;284.798;281.41
6.0;289.925;20.2;0;1;4;9;2019;0;2;293.577;283.596
7.0;324.811;20.4;0;1;4;9;2019;0;2;324.934;289.925
8.0;374.531;21.9;0;1;4;9;2019;0;2;373.59;324.811
9.0;416.57;24.2;0;1;4;9;2019;0;2;414.258;374.531
10.0;442.798;26.3;0;1;4;9;2019;0;2;443.936;416.57
11.0;448.306;27.9;0;1;4;9;2019;0;2;450.389;442.798
12.0;448.201;29.1;0;1;4;9;2019;0;2;448.791;448.306
13.0;442.719;29.7;0;1;4;9;2019;0;2;440.703;448.201
14.0;447.855;29.5;0;1;4;9;2019;0;2;441.873;442.719
15.0;449.727;28.9;0;1;4;9;2019;0;2;441.336;447.855
16.0;446.907;28.0;0;1;4;9;2019;0;2;441.45;449.727
17.0;439.769;27.3;0;1;4;9;2019;0;2;436.747;446.907
18.0;429.598;26.3;0;1;4;9;2019;0;2;427.46;439.769
19.0;424.415;25.1;0;1;4;9;2019;0;2;424.166;429.598
20.0;434.917;24.3;0;1;4;9;2019;0;2;434.823;424.415
21.0;457.129;24.2;0;1;4;9;2019;0;2;452.317;434.917
22.0;435.213;24.7;0;1;4;9;2019;0;2;431.724;457.129
23.0;397.011;24.7;0;1;4;9;2019;0;2;394.691;435.213
0.0;350.201;24.5;0;1;5;9;2019;0;3;350.565;397.011
1.0;314.843;24.0;0;1;5;9;2019;0;3;315.346;350.201
2.0;296.946;23.4;0;1;5;9;2019;0;3;297.222;314.843
3.0;287.5;22.8;0;1;5;9;2019;0;3;287.321;296.946
4.0;284.195;22.2;0;1;5;9;2019;0;3;281.41;287.5
5.0;284.907;21.7;0;1;5;9;2019;0;3;283.596;284.195
6.0;289.697;21.5;0;1;5;9;2019;0;3;289.925;284.907
7.0;323.244;21.5;0;1;5;9;2019;0;3;324.811;289.697
8.0;373.735;23.3;0;1;5;9;2019;0;3;374.531;323.244
9.0;418.137;24.9;0;1;5;9;2019;0;3;416.57;373.735
10.0;446.801;26.2;0;1;5;9;2019;0;3;442.798;418.137
11.0;455.141;27.5;0;1;5;9;2019;0;3;448.306;446.801
12.0;452.81;28.2;0;1;5;9;2019;0;3;448.201;455.141
13.0;443.599;28.5;0;1;5;9;2019;0;3;442.719;452.81
14.0;447.026;28.1;0;1;5;9;2019;0;3;447.855;443.599
15.0;451.038;27.2;0;1;5;9;2019;0;3;449.727;447.026
16.0;449.663;26.9;0;1;5;9;2019;0;3;446.907;451.038
17.0;444.187;26.3;0;1;5;9;2019;0;3;439.769;449.663
18.0;437.303;25.4;0;1;5;9;2019;0;3;429.598;444.187
19.0;438.1;24.5;0;1;5;9;2019;0;3;424.415;437.303
20.0;447.369;23.8;0;1;5;9;2019;0;3;434.917;438.1
21.0;458.108;23.4;0;1;5;9;2019;0;3;457.129;447.369
22.0;434.597;22.8;0;1;5;9;2019;0;3;435.213;458.108
23.0;397.901;22.8;0;0;5;9;2019;0;3;397.011;434.597
0.0;354.253;22.4;0;1;6;9;2019;0;4;350.201;397.901
1.0;317.967;21.8;0;1;6;9;2019;0;4;314.843;354.253
2.0;297.948;21.6;0;1;6;9;2019;0;4;296.946;317.967
3.0;289.31;21.7;0;1;6;9;2019;0;4;287.5;297.948
4.0;285.843;21.4;0;1;6;9;2019;0;4;284.195;289.31
5.0;286.74;21.3;1;0;6;9;2019;0;4;284.907;285.843
6.0;292.401;20.7;1;0;6;9;2019;0;4;289.697;286.74
7.0;326.426;21.0;0;0;6;9;2019;0;4;323.244;292.401
8.0;373.713;21.5;0;0;6;9;2019;0;4;373.735;326.426
9.0;418.676;22.3;1;0;6;9;2019;0;4;418.137;373.713
10.0;444.574;22.8;1;0;6;9;2019;0;4;446.801;418.676
11.0;450.182;23.6;1;0;6;9;2019;0;4;455.141;444.574
12.0;446.473;23.0;1;0;6;9;2019;0;4;452.81;450.182
13.0;439.696;23.1;1;0;6;9;2019;0;4;443.599;446.473
14.0;444.26;22.9;1;1;6;9;2019;0;4;447.026;439.696
15.0;444.097;23.6;1;1;6;9;2019;0;4;451.038;444.26
16.0;443.444;23.9;1;0;6;9;2019;0;4;449.663;444.097
17.0;434.195;22.2;1;0;6;9;2019;0;4;444.187;443.444
18.0;425.212;20.9;1;1;6;9;2019;0;4;437.303;434.195
19.0;418.755;20.6;0;1;6;9;2019;0;4;438.1;425.212
20.0;432.839;20.5;0;1;6;9;2019;0;4;447.369;418.755
21.0;449.405;20.1;0;1;6;9;2019;0;4;458.108;432.839
22.0;428.355;19.1;0;1;6;9;2019;0;4;434.597;449.405
23.0;398.374;18.5;0;1;6;9;2019;0;4;397.901;428.355
0.0;358.717;19.5;0;1;7;9;2019;0;5;354.253;398.374
1.0;325.149;18.8;0;1;7;9;2019;0;5;317.967;358.717
2.0;304.791;18.3;1;1;7;9;2019;0;5;297.948;325.149
3.0;293.939;17.9;1;1;7;9;2019;0;5;289.31;304.791
4.0;287.612;18.3;0;1;7;9;2019;0;5;285.843;293.939
5.0;287.594;18.5;0;1;7;9;2019;0;5;286.74;287.612
6.0;288.259;18.4;0;1;7;9;2019;0;5;292.401;287.594
7.0;297.916;18.4;0;0;7;9;2019;0;5;326.426;288.259
8.0;332.613;18.6;0;0;7;9;2019;0;5;373.713;297.916
